FACILITY_NUMBER,COUNTY,pub_priv_headstart,CITY,FACILITY_NAME,ENROLLMENT,n,pct,vac_info_type,REPORTED
198008125,Los Angeles,PRIVATE,Los Angeles,PICO UNION PRESCHOOL CENTER PARA LOS NINOS,143,143,100,childcare,Y
191201316,Los Angeles,PRIVATE,Los Angeles,PINECREST SCHOOL - WOODLAND HILLS,103,97,94,childcare,Y
191222106,Los Angeles,PRIVATE,Santa Clarita,PINECREST SCHOOL-CANYON COUNTRY,33,30,90,childcare,Y
191890442,Los Angeles,PUBLIC,Los Angeles,PINEWOOD AVENUE EARLY EDUCATION CENTER,96,81,84,childcare,Y
198014619,Los Angeles,HEAD START,Pico Rivera,PIO PICO CENTER,80,76,95,childcare,Y
191890404,Los Angeles,PRIVATE,Los Angeles,PLACITA DE NINOS,55,52,94,childcare,Y
198016921,Los Angeles,PRIVATE,Temple City,PLANET PRESCHOOL,80,80,100,childcare,Y
191502175,Los Angeles,PRIVATE,Temple City,PLAY FACTORY,39,38,97,childcare,Y
198013886,Los Angeles,PRIVATE,Long Beach,"PLAY HOUSE -NORTH-, THE",23,23,100,childcare,Y
198016745,Los Angeles,PRIVATE,Long Beach,"PLAY HOUSE WEST, THE",13,8,61,childcare,Y
191600479,Los Angeles,PRIVATE,Los Angeles,PLAY MOUNTAIN PLACE,43,30,69,childcare,Y
191602180,Los Angeles,PRIVATE,Torrance,PLAYHOUSE SCHOOL,94,94,100,childcare,Y
197405657,Los Angeles,PRIVATE,Los Angeles,PLAYMATES OF RESEDA PRESCHOOL,40,40,100,childcare,Y
191870959,Los Angeles,PRIVATE,Los Angeles,PLAZA CHILD DEVELOPMENT CENTER,94,94,100,childcare,Y
198016244,Los Angeles,PRIVATE,Los Angeles,PLAZA CS CHILD DEVELOPMENT CENTER,87,87,100,childcare,Y
198018287,Los Angeles,HEAD START,Pico Rivera,PLAZA DE LA RAZA - MAIZELAND,51,51,100,childcare,Y
198015142,Los Angeles,PRIVATE,Los Angeles,PLAZA-LA ROCA VERDE CHILD DEVELOPMENT CENTER,84,84,100,childcare,Y
191500334,Los Angeles,HEAD START,Baldwin Park,PLEASANT VIEW HEAD START STATE PRESCHOOL,58,58,100,childcare,Y
197407487,Los Angeles,PUBLIC,Santa Clarita,PLUM CANYON FUN FOR FOURS,34,33,97,childcare,Y
191502189,Los Angeles,PRIVATE,Whittier,PLYMOUTH CHRISTIAN NURSERY SCHOOL,76,73,96,childcare,Y
191609456,Los Angeles,HEAD START,Long Beach,PLYMOUTH HEAD START,84,83,98,childcare,Y
198015356,Los Angeles,PUBLIC,Pomona,POMONA USD CHILD DEV. DEPT. DECKER ELEM. SCHOOL,31,31,100,childcare,Y
191602192,Los Angeles,PRIVATE,Rancho Palos Verdes,PORTUGUESE BEND COOPERATIVE NURSERY SCHOOL,29,26,89,childcare,Y
197407119,Los Angeles,PRIVATE,Los Angeles,POVERELLO OF ASSISI PRESCHOOL,141,140,99,childcare,Y
198012707,Los Angeles,PRIVATE,Claremont,PRESTIGE PRESCHOOL ACADEMY,66,65,98,childcare,Y
198016117,Los Angeles,PRIVATE,Whittier,PRIMANTI MONTESSORI SCHOOL-WHITTIER,59,48,81,childcare,Y
197416588,Los Angeles,PRIVATE,Los Angeles,PRIMARY ACADEMY FOR SUCCESS CSPP,41,38,92,childcare,Y
198016620,Los Angeles,PUBLIC,Altadena,PRINCETON MONTESSORI ACADEMY,36,32,88,childcare,Y
198004738,Los Angeles,PUBLIC,Pomona,PUEBLO CHILD DEVELOPMENT CENTER,30,30,100,childcare,Y
198017611,Los Angeles,PUBLIC,Pomona,"PUEBLO CHILD DEVELOPMENT, HS",10,10,100,childcare,Y
198013939,Los Angeles,PRIVATE,Los Angeles,PUEBLO DE ESPERANZA CHILD CARE CENTER,46,37,80,childcare,Y
197416507,Los Angeles,PRIVATE,Palmdale,QUEST LEARNING ACADEMY,22,20,90,childcare,Y
198016265,Los Angeles,PRIVATE,Los Angeles,RAINBOW CHILD DEVELOPMENT CENTER,54,54,100,childcare,Y
197412046,Los Angeles,PRIVATE,Los Angeles,RAINBOW EARLY LEARNING CENTER,68,62,91,childcare,Y
198015219,Los Angeles,HEAD START,Long Beach,RAINBOW IN A CLOUD CHILD DEVELOPMENT CENTER,35,5,14,childcare,Y
191225234,Los Angeles,PRIVATE,Santa Clarita,RAINBOW PROMISE,28,28,100,childcare,Y
198016033,Los Angeles,HEAD START,Los Angeles,RAMONA GARDEN HEAD START,15,15,100,childcare,Y
198015105,Los Angeles,HEAD START,Los Angeles,RAMONA HEAD START,16,16,100,childcare,Y
191570862,Los Angeles,HEAD START,Norwalk,RAMONA SCHOOL,306,295,96,childcare,Y
198014650,Los Angeles,PUBLIC,Pomona,RANCH HILLS CHILD DEVELOPMENT CENTER,41,40,97,childcare,Y
191600569,Los Angeles,PRIVATE,Los Angeles,RANCHO CO-OP NURSERY SCHOOL,18,16,88,childcare,Y
198010307,Los Angeles,PRIVATE,Covina,READY SET GROW,35,35,100,childcare,Y
191600460,Los Angeles,PRIVATE,Marina del Rey,REDWOOD VILLAGE CHILDREN CENTER,54,53,98,childcare,Y
191500280,Los Angeles,HEAD START,Rosemead,RICE HEAD START,36,36,100,childcare,Y
198007164,Los Angeles,PUBLIC,Pico Rivera,RIO VISTA ELEMENTARY SCHOOL,42,42,100,childcare,Y
197406856,Los Angeles,PRIVATE,Santa Clarita,RIO VISTA PRESCHOOL,23,23,100,childcare,Y
191290932,Los Angeles,PRIVATE,Santa Clarita,RISE AND SHINE PRE-SCHOOL,43,42,97,childcare,Y
198007162,Los Angeles,PUBLIC,Pico Rivera,RIVERA ELEMENTARY SCHOOL,42,42,100,childcare,Y
191602210,Los Angeles,PRIVATE,Redondo Beach,RIVIERA HALL PRE SCHOOL,30,28,93,childcare,Y
191600895,Los Angeles,PRIVATE,Redondo Beach,RIVIERA UNITED METHODIST PRESCHOOL,24,22,91,childcare,Y
191232208,Los Angeles,PRIVATE,La Crescenta-Montrose,ROBBIN'S NEST PRESCHOOL,133,131,98,childcare,Y
191609328,Los Angeles,PRIVATE,Rolling Hills Estates,ROLLING HILLS COVENANT CHURCH PRESCHOOL,72,58,80,childcare,Y
191600604,Los Angeles,PRIVATE,Rolling Hills Estates,ROLLING HILLS UNITED METHODIST CHURCH PRE-SCHOOL,157,156,99,childcare,Y
198002364,Los Angeles,HEAD START,Pomona,ROOSEVELT CHILD DEVELOPMENT CENTER,100,99,99,childcare,Y
198012845,Los Angeles,PUBLIC,Lynwood,ROOSEVELT PRESCHOOL,48,48,100,childcare,Y
198018085,Los Angeles,PUBLIC,Pasadena,ROOSEVELT STATE PRESCHOOL,39,39,100,childcare,Y
191670981,Los Angeles,PUBLIC,Compton,ROOSEVELTS STATE PRESCHOOL,84,83,98,childcare,Y
197416589,Los Angeles,PUBLIC,Los Angeles,ROSA PARKS LEARNING CENTER CSPP,48,48,100,childcare,Y
198012840,Los Angeles,PUBLIC,Lynwood,ROSA PARKS PRE-SCHOOL,28,27,96,childcare,Y
198017113,Los Angeles,PRIVATE,Los Angeles,ROSE & ALEX PILIBOS PRESCHOOL,103,98,95,childcare,Y
191802033,Los Angeles,PRIVATE,Los Angeles,ROSE SCHARLIN COOPERATIVE NURSERY SCHOOL,28,18,64,childcare,Y
197416605,Los Angeles,PUBLIC,Compton,ROSECRANS STATE PRESCHOOL,32,31,96,childcare,Y
197406855,Los Angeles,PRIVATE,Santa Clarita,ROSEDELL FUN FOR FOURS,33,32,96,childcare,Y
191593046,Los Angeles,PRIVATE,Rosemead,ROSEMEAD EDUCATION CENTER,42,39,92,childcare,Y
191598794,Los Angeles,PUBLIC,Rosemead,ROSEMEAD SCHOOL DISTRICT JANSON FACILITY,48,48,100,childcare,Y
191598792,Los Angeles,PUBLIC,Rosemead,ROSEMEAD SCHOOL DISTRICT-ENCINITA SCHOOL SITE,24,24,100,childcare,Y
191598796,Los Angeles,PUBLIC,Rosemead,ROSEMEAD SCHOOL DISTRICT-SHUEY SCHOOL SITE,24,24,100,childcare,Y
191890449,Los Angeles,PUBLIC,Los Angeles,ROSEMONT EARLY EDUCATION CENTER,97,74,76,childcare,Y
197413253,Los Angeles,PRIVATE,Los Angeles,ROYAL LEARNING CENTER - PRESCHOOL,20,18,90,childcare,Y
197415233,Los Angeles,PUBLIC,Los Angeles,RUSSELL ELEMENTARY SCHOOL,32,28,87,childcare,Y
191600586,Los Angeles,PRIVATE,Santa Monica,RUSTIC CANYON PARENTS NURSERY SCHOOL,14,14,100,childcare,Y
197412130,Los Angeles,PRIVATE,Los Angeles,"SAGE ACADEMY, INC.-EARLY CHILDHOOD CENTER",105,102,97,childcare,Y
191222104,Los Angeles,PRIVATE,Altadena,SAHAG-MESROB ARMENIAN CHRISTIAN SCHOOL,43,42,97,childcare,Y
197405177,Los Angeles,PRIVATE,Culver City,SAINT AUGUSTINE SCHOOL PRE-K,55,50,90,childcare,Y
197415832,Los Angeles,PRIVATE,Los Angeles,SAINT GERARD MAJELLA ATELIER,33,30,90,childcare,Y
198015779,Los Angeles,PRIVATE,Altadena,"SAINT MARK'S SCHOOL, ALTADENA, INC.",51,49,96,childcare,Y
197402429,Los Angeles,PRIVATE,Los Angeles,SAINT PAUL'S FIRST LUTHERAN PRESCHOOL,58,58,100,childcare,Y
198015071,Los Angeles,PRIVATE,Alhambra,SAINT THOMAS MORE SCHOOL-CHILD CARE CENTER,23,23,100,childcare,Y
197417482,Los Angeles,PRIVATE,West Hollywood,SAINT VICTOR'S PRESCHOOL,18,13,72,childcare,Y
197407687,Los Angeles,PRIVATE,Los Angeles,"SALVATION ARMY BESSIE PREGERSON CHILDCARE, THE",46,39,84,childcare,Y
191504348,Los Angeles,PRIVATE,Pomona,"SALVATION ARMY DAY CARE CENTER, THE",41,35,85,childcare,Y
191802051,Los Angeles,PRIVATE,Los Angeles,SALVATION ARMY DAY CARE CTR,103,100,97,childcare,Y
198009045,Los Angeles,PRIVATE,Los Angeles,"SALVATION ARMY S. LA CHILD DEVELOPMENT CENTER, THE",56,52,92,childcare,Y
191606358,Los Angeles,PUBLIC,Los Angeles,SAMUEL GOLDWYN CHILDREN'S CENTER,69,62,89,childcare,Y
198000707,Los Angeles,PUBLIC,Pomona,SAN ANTONIO CHILD DEVELOPMENT CENTER,116,115,99,childcare,Y
198014673,Los Angeles,PRIVATE,Los Angeles,SAN ANTONIO DE PADUA ACADEMY PRESCHOOL,48,48,100,childcare,Y
197404126,Los Angeles,PRIVATE,Los Angeles,SAN FERNANDO GARDENS CHILD CARE CENTER,22,21,95,childcare,Y
197402924,Los Angeles,PRIVATE,Los Angeles,SAN FERNANDO VALLEY ACADEMY C. D. C.,13,10,76,childcare,Y
191597488,Los Angeles,HEAD START,Pomona,SAN JOSE CHILD DEVELOPMENT CENTER,35,35,100,childcare,Y
191502477,Los Angeles,PRIVATE,San Marino,SAN MARINO CONGREGATIONAL CHURCH PRE SCHOOL,35,35,100,childcare,Y
197416587,Los Angeles,PUBLIC,South Gate,SAN MIGUEL ELEMENTARY SCHOOL CSPP,47,47,100,childcare,Y
191604905,Los Angeles,PRIVATE,Los Angeles,SAN PEDRO COOP. NURSERY SCHOOL C O FIRST PRESBYTE,19,14,73,childcare,Y
197402059,Los Angeles,PUBLIC,Los Angeles,SAN PEDRO STREET ELEMENTARY SCHOOL ROOM 1,46,46,100,childcare,Y
198000348,Los Angeles,PUBLIC,Pasadena,SAN RAFAEL EARLY CHILDHOOD PROGRAM,47,44,93,childcare,Y
191500278,Los Angeles,HEAD START,Rosemead,SANCHEZ HEAD START,35,35,100,childcare,Y
197407800,Los Angeles,PRIVATE,Redondo Beach,SAND TOTS PARENT PARTICIPATION NURSERY SCHOOL,132,132,100,childcare,Y
197406853,Los Angeles,PRIVATE,Santa Clarita,SANTA CLARITA FUN FOR FOURS,24,24,100,childcare,Y
197409075,Los Angeles,PUBLIC,Los Angeles,SANTA MONICA COM.CHARTER SCHOOL STATE PRESCHOOL,87,83,95,childcare,Y
197408600,Los Angeles,PRIVATE,Santa Monica,SANTA MONICA FAMILY YMCA CHILD DEVELOPMENT CENTER,41,41,100,childcare,Y
197410539,Los Angeles,PRIVATE,Santa Monica,SANTA MONICA MONTESSORI SCHOOL,66,57,86,childcare,Y
197417979,Los Angeles,HEAD START,Los Angeles,SANTA MONICA-MALIBU USD GERALDINE P WOODS-STATE PS,20,20,100,childcare,Y
191607576,Los Angeles,HEAD START,Santa Monica,SANTA MONICA-MALIBU USD GRANT H.S. S.P,44,42,95,childcare,Y
197413841,Los Angeles,HEAD START,Santa Monica,SANTA MONICA-MALIBU USD LINCOLN CHILD DEV H.S. S.P,33,32,96,childcare,Y
191607580,Los Angeles,HEAD START,Santa Monica,SANTA MONICA-MALIBU USD MCKINLEY H.S. S.P.,42,42,100,childcare,Y
197403235,Los Angeles,HEAD START,Santa Monica,SANTA MONICA-MALIBU USD MUIR H.S. S.P.,29,29,100,childcare,Y
197405871,Los Angeles,HEAD START,Santa Monica,SANTA MONICA-MALIBU USD PINE STREET H.S. S.P.,85,82,96,childcare,Y
191607582,Los Angeles,HEAD START,Santa Monica,SANTA MONICA-MALIBU USD ROGERS H.S. S.P.,65,64,98,childcare,Y
197408577,Los Angeles,HEAD START,Santa Monica,SANTA MONICA-MALIBU USD WASHINGTON WEST H.S. S.P.,73,70,95,childcare,Y
197413853,Los Angeles,PUBLIC,Los Angeles,SARA COUGLIN ELEMENTARY SCHOOL CSPP,81,75,92,childcare,Y
197414537,Los Angeles,PRIVATE,Los Angeles,SATICOY VILLAGE CCC LA CHILD CARE & DEV. COUNCIL.,20,20,100,childcare,Y
6022206,Los Angeles,PUBLIC,Rosemead,SAVANNAH ELEMENTARY,39,39,100,childcare,Y
197405841,Los Angeles,PUBLIC,Redondo Beach,SBAS EDISON PRE-SCHOOL,37,36,97,childcare,Y
198018027,Los Angeles,PRIVATE,Duarte,SCHOOL OF LITTLE SCHOLARS,37,33,89,childcare,Y
197413344,Los Angeles,PRIVATE,Los Angeles,SCHOOL TIME,23,23,100,childcare,Y
191603232,Los Angeles,PRIVATE,Torrance,SEASIDE PARENT PARTICIPATION NURSERY SCHOOL,28,27,96,childcare,Y
198004987,Los Angeles,PRIVATE,Claremont,"SEEDLING SCHOOL, THE",66,64,96,childcare,Y
197407183,Los Angeles,PRIVATE,Lomita,SEIAI YOCHIEN,64,64,100,childcare,Y
198015141,Los Angeles,HEAD START,Pico Rivera,SELBY GROVE CENTER,57,55,96,childcare,Y
198016034,Los Angeles,HEAD START,Los Angeles,SELMA HEAD START,23,22,95,childcare,Y
191595940,Los Angeles,PRIVATE,Monrovia,SERENDIPITY SCHOOL,60,54,90,childcare,Y
198016681,Los Angeles,PRIVATE,San Dimas,SERENDIPITY SCHOOL,67,66,98,childcare,Y
191871246,Los Angeles,PUBLIC,Los Angeles,SEVENTY FIFTH STREET EARLY EDUCATION CENTER,154,144,93,childcare,Y
191202062,Los Angeles,PRIVATE,Los Angeles,SHADOW HILLS PRESBYTERIAN CHURCH NURSERY SCHOOL,44,41,93,childcare,Y
191870884,Los Angeles,PUBLIC,Los Angeles,SHENANDOAH EARLY EDUCATION CENTER,75,75,100,childcare,Y
197414470,Los Angeles,PRIVATE,Los Angeles,SHEPHERD OF THE VALLEY LUTHERAN CHURCH,36,34,94,childcare,Y
191570434,Los Angeles,PRIVATE,Hacienda Heights,SHEPHERD OF THE VALLEY PRESCHOOL & DAY CARE,45,45,100,childcare,Y
198017133,Los Angeles,PUBLIC,Los Angeles,SHERIDAN ELEMENTARY SCHOOL CSPP,28,26,92,childcare,Y
197419335,Los Angeles,PRIVATE,Los Angeles,SHERMAN OAKS COOPERATIVE NURSERY SCHOOL,22,20,90,childcare,Y
191200465,Los Angeles,PRIVATE,Los Angeles,SHERMAN OAKS LUTHERAN CHILDREN'S CENTER,81,76,93,childcare,Y
191223100,Los Angeles,PRIVATE,Los Angeles,"SHERMAN OAKS NURSERY SCHOOL,THE",127,123,96,childcare,Y
197414787,Los Angeles,PRIVATE,Torrance,SHIRAYURI YOUCHIEN,100,89,89,childcare,Y
191502246,Los Angeles,PRIVATE,Sierra Madre,SIERRA MADRE COMMUNITY NURSERY,152,132,86,childcare,Y
198010409,Los Angeles,PUBLIC,Sierra Madre,SIERRA MADRE EARLY CHILDHOOD PROGRAM,45,45,100,childcare,Y
197402295,Los Angeles,PUBLIC,Los Angeles,SIERRA PARK ELEMENTARY SCHOOL CSPP,40,39,97,childcare,Y
191605720,Los Angeles,HEAD START,Signal Hill,SIGNAL HILL HEAD START,100,99,99,childcare,Y
198013871,Los Angeles,PRIVATE,Long Beach,SILVER BEAR PRESCHOOL,29,24,82,childcare,Y
198008089,Los Angeles,PRIVATE,Los Angeles,SILVERLAKE INDEPENDENT JEWISH COMMUNITY CENTER,106,99,93,childcare,Y
191690081,Los Angeles,PRIVATE,Los Angeles,SINAI TEMPLE AKIBA PRE-SCHOOL,143,139,97,childcare,Y
192003022,Los Angeles,PRIVATE,San Gabriel,SINWA EDUCATION INSTITUTE CORP,12,12,100,childcare,Y
191870954,Los Angeles,PUBLIC,Los Angeles,SIXTY SIXTH STREET EARLY EDUCATION CENTER,102,99,97,childcare,Y
197406854,Los Angeles,PUBLIC,Santa Clarita,SKYBLUE MESA FUN FOR FOURS,23,23,100,childcare,Y
191205286,Los Angeles,PRIVATE,Los Angeles,SMALL WORLD CHRISTIAN PRESCHOOL,13,11,84,childcare,Y
191602420,Los Angeles,PRIVATE,Los Angeles,SMALL WORLD LEARNING CTR NO 2,69,69,100,childcare,Y
198010149,Los Angeles,PRIVATE,Los Angeles,SMART MONTESSORI SCHOOL,50,50,100,childcare,Y
6130512,Los Angeles,PRIVATE,Santa Monica,SMART START DEVELOPMENTAL LEARNING CENTER,54,47,87,childcare,Y
191598776,Los Angeles,PUBLIC,Pico Rivera,SO RANCHITO ELEM SCHOOL SITE -ROOM K2-,72,72,100,childcare,Y
197402149,Los Angeles,PRIVATE,Torrance,SONRISE PRE-SCHOOL,34,34,100,childcare,Y
191290758,Los Angeles,PRIVATE,Lancaster,SONSHINE FACTORY,189,145,76,childcare,Y
191597606,Los Angeles,PRIVATE,Cerritos,SONSHINE PRE-SCHOOL CERRITOS CHURCH OF THE NAZAREN,123,119,96,childcare,Y
197401089,Los Angeles,PRIVATE,Los Angeles,SONY PICTURES ENTERTAINMENT CHILD DEV. CTR.,45,45,100,childcare,Y
197413079,Los Angeles,PRIVATE,Los Angeles,"SOUND OF MUSIC PRESCHOOL, INC.",45,0,0,childcare,Y
197414571,Los Angeles,PRIVATE,Inglewood,SOUTH BAY CHILD DEVELOPMENT CENTER,120,120,100,childcare,Y
197415364,Los Angeles,PRIVATE,Hawthorne,SOUTH BAY UNIVERSAL CHILD DEVELOPMENT CENTER,61,57,93,childcare,Y
198014929,Los Angeles,PRIVATE,Los Angeles,SOUTH CENTRAL LOS ANGELES MINISTRY PROJECT INC.,83,83,100,childcare,Y
198018309,Los Angeles,PRIVATE,West Covina,SOUTH HILLS ACADEMY,55,55,100,childcare,Y
198016038,Los Angeles,PUBLIC,Cudahy,SOUTH REGION EARLY EDUCATION CENTER 1,153,152,99,childcare,Y
198016201,Los Angeles,PUBLIC,South Gate,SOUTH REGION EARLY EDUCATION CENTER 2,169,161,95,childcare,Y
198017224,Los Angeles,PRIVATE,Huntington Park,SOUTHEAST RIO VISTA YMCA-RIO VISTA PRESCHOOL,100,100,100,childcare,Y
191600628,Los Angeles,PRIVATE,Los Angeles,SOUTHERN CALIFORNIA MONTESSORI SCHOOL,43,43,100,childcare,Y
198010494,Los Angeles,PRIVATE,Bellflower,SOUTHLAND CHRISTIAN PRESCHOOL,68,67,98,childcare,Y
198018120,Los Angeles,HEAD START,Los Angeles,ST ANNE'S EARLY LEARNING CENTER AT ROSELAKE,64,62,96,childcare,Y
191600630,Los Angeles,PRIVATE,Gardena,ST ANTHONY'S DAY NURSERY,86,82,95,childcare,Y
191500631,Los Angeles,PRIVATE,San Marino,ST EDMUND'S NURSERY SCHOOL,109,109,100,childcare,Y
191202090,Los Angeles,PRIVATE,La Canada Flintridge,ST GEORGE'S NURSERY SCHOOL,120,116,96,childcare,Y
197407362,Los Angeles,PUBLIC,Santa Monica,ST JOHNS CHILD STUDY CENTER,39,38,97,childcare,Y
191500663,Los Angeles,PRIVATE,Downey,ST MARK'S SCHOOL,22,14,63,childcare,Y
191203519,Los Angeles,PRIVATE,Glendale,ST MARY'S ARMENIAN SCHOOL,120,116,96,childcare,Y
191600639,Los Angeles,PRIVATE,Los Angeles,ST MATTHEWS PARISH SCHOOL,69,63,91,childcare,Y
191600666,Los Angeles,PRIVATE,Rancho Palos Verdes,ST PETER'S BY THE SEA PRESBYTERIAN CHURCH,31,30,96,childcare,Y
198006365,Los Angeles,PRIVATE,La Puente,ST STEPHENS PRESCHOOL ACADEMY,32,32,100,childcare,Y
197401449,Los Angeles,PRIVATE,Malibu,ST. AIDAN'S SCHOOL,15,11,73,childcare,Y
198014116,Los Angeles,PRIVATE,Los Angeles,ST. ANDREWS PRESCHOOL & KINDERGARTEN,45,45,100,childcare,Y
198011690,Los Angeles,PRIVATE,Los Angeles,ST. ANNE'S EARLY LEARNING CENTER,105,102,97,childcare,Y
198018125,Los Angeles,HEAD START,Los Angeles,ST. ANNE'S EARLY LEARNING CENTER AT BEVERLY,56,56,100,childcare,Y
198018121,Los Angeles,HEAD START,Los Angeles,ST. ANNE'S EARLY LEARNING CENTER AT HYANS,52,50,96,childcare,Y
198018124,Los Angeles,HEAD START,Los Angeles,ST. ANNE'S EARLY LEARNING CENTER AT MARYLAND,68,67,98,childcare,Y
198018199,Los Angeles,HEAD START,Los Angeles,ST. ANNE'S EARLY LEARNING CENTER AT SAN MARINO,68,66,97,childcare,Y
198001941,Los Angeles,PRIVATE,Long Beach,ST. ANTHONY PRESCHOOL,22,21,95,childcare,Y
198004595,Los Angeles,PRIVATE,San Gabriel,ST. ANTHONY SCHOOL PRESCHOOL,42,42,100,childcare,Y
198009398,Los Angeles,PRIVATE,Long Beach,ST. BARNABAS PRESCHOOL,16,16,100,childcare,Y
198013666,Los Angeles,PRIVATE,Bellflower,ST. BERNARD SCHOOL,22,22,100,childcare,Y
197403964,Los Angeles,PRIVATE,Los Angeles,ST. BERNARDINE OF SIENA CHILDREN'S CENTER,96,90,93,childcare,Y
197415735,Los Angeles,PRIVATE,Torrance,ST. CATHERINE LABOURE CATHOLIC PRESCHOOL,35,34,97,childcare,Y
197411245,Los Angeles,PRIVATE,Los Angeles,ST. CATHERINE OF SIENA CHILD CARE,17,17,100,childcare,Y
197409661,Los Angeles,PRIVATE,Los Angeles,ST. DIDACUS PRESCHOOL,30,30,100,childcare,Y
197403646,Los Angeles,PRIVATE,Los Angeles,ST. ELISABETH PRESCHOOL,45,45,100,childcare,Y
198014458,Los Angeles,PRIVATE,South Gate,ST. HELEN PRE-KINDER,14,14,100,childcare,Y
191608168,Los Angeles,PRIVATE,Redondo Beach,ST. JAMES CATHOLIC PRESCHOOL,122,119,97,childcare,Y
198017139,Los Angeles,PRIVATE,Los Angeles,ST. JAMES' PRESCHOOL,51,46,90,childcare,Y
197407092,Los Angeles,PRIVATE,Los Angeles,ST. JANE FRANCES DE CHANTAL SCHOOL - PRE-K,33,29,87,childcare,Y
191602269,Los Angeles,PRIVATE,El Segundo,ST. JOHN'S LUTHERAN CHURCH NURSERY SCHOOL,64,61,95,childcare,Y
192004238,Los Angeles,PRIVATE,Hawthorne,ST. JOSEPH KIDDIE KOLLEGE,14,14,100,childcare,Y
197403794,Los Angeles,PRIVATE,Los Angeles,ST. JOSEPH THE WORKER SCHOOL PRE-KINDERGARTEN,38,38,100,childcare,Y
191671293,Los Angeles,PRIVATE,Long Beach,ST. LUKE'S PRESCHOOL,68,67,98,childcare,Y
191225860,Los Angeles,PRIVATE,Glendale,ST. MARK'S DAY SCHOOL,98,93,94,childcare,Y
191500246,Los Angeles,PRIVATE,Hacienda Heights,ST. MATTHEW'S UNITED METHODIST PRESCH. & CHILDCARE,21,21,100,childcare,Y
197408359,Los Angeles,PRIVATE,Los Angeles,ST. MEL PRESCHOOL,133,127,95,childcare,Y
198006310,Los Angeles,PRIVATE,Long Beach,ST. PAUL'S LUTHERAN CHURCH & PRESCHOOL,52,45,86,childcare,Y
197412805,Los Angeles,PRIVATE,Los Angeles,ST. RAPHAEL SCHOOL,18,18,100,childcare,Y
191202101,Los Angeles,PRIVATE,Los Angeles,ST. STEPHEN PRESBYTERIAN PRESCHOOL,49,48,97,childcare,Y
198014540,Los Angeles,PRIVATE,Monterey Park,ST. STEPHEN PRESCHOOL,14,14,100,childcare,Y
191202102,Los Angeles,PRIVATE,Santa Clarita,ST. STEPHEN'S PRESCHOOL,130,125,96,childcare,Y
191602272,Los Angeles,PRIVATE,Lakewood,ST. TIMOTHY LUTHERAN PRESCHOOL DAY CARE,38,35,92,childcare,Y
197413960,Los Angeles,PRIVATE,Los Angeles,ST. TIMOTHY SCHOOL PRE-K,20,19,95,childcare,Y
197405853,Los Angeles,PUBLIC,Los Angeles,STAGG STREET ELEMENTARY SCHOOL,42,39,92,childcare,Y
197417363,Los Angeles,PUBLIC,Los Angeles,STANLEY MOSK ELEMENTARY SCHOOL CSPP,45,44,97,childcare,Y
198014220,Los Angeles,PRIVATE,Arcadia,STARKIDS PRESCHOOL INC.,38,0,0,childcare,Y
198015528,Los Angeles,PRIVATE,Monterey Park,STARKIDS PRESCHOOL KINDERGARTEN INC.,31,0,0,childcare,Y
191870952,Los Angeles,PUBLIC,Huntington Park,STATE STREET EARLY EDUCATION CENTER,88,88,100,childcare,Y
191600650,Los Angeles,PRIVATE,Los Angeles,STEPHEN S. WISE TEMPLE PRE-SCHOOL,196,190,96,childcare,Y
197401106,Los Angeles,PRIVATE,Santa Clarita,STEPPING STONES CHILDREN'S CENTER,49,49,100,childcare,Y
191605040,Los Angeles,PUBLIC,Long Beach,STEVENSON CHILD DEVELOPMENT CENTERS PRESCHOOL,22,22,100,childcare,Y
197412826,Los Angeles,PUBLIC,Los Angeles,STONEHURST ELEMENTARY SCHOOL STATE P.S.,31,27,87,childcare,Y
197418307,Los Angeles,PUBLIC,Culver City,STONER AVENUE ELEMENTARY SCHOOL CSPP,40,38,95,childcare,Y
197416734,Los Angeles,PUBLIC,Los Angeles,STRATHERN ELEMENTARY SCHOOL CSPP,43,38,88,childcare,Y
198009738,Los Angeles,PRIVATE,Burbank,STUDY CIRCLE,36,13,36,childcare,Y
191609514,Los Angeles,PRIVATE,Torrance,SUIKA PRESCHOOL,92,85,92,childcare,Y
197408508,Los Angeles,PUBLIC,Santa Clarita,SULPHER SPRINGS UNION SCH. DIST.-MINT CANYON PRESC,47,47,100,childcare,Y
197408509,Los Angeles,PUBLIC,Santa Clarita,SULPHUR SPRINGS UNION SCH.DIST.CANYON SPRINGS PRES,48,47,97,childcare,Y
198002584,Los Angeles,PRIVATE,Los Angeles,SUNFLOWER PRESCHOOL & KINDERGARTEN,10,10,100,childcare,Y
198005598,Los Angeles,HEAD START,La Puente,SUNKIST HEAD START STAATE PRESCHOOL,66,65,98,childcare,Y
191805520,Los Angeles,PUBLIC,Los Angeles,SUNLAND ELEMENTARY SCHOOL-STATE PRESCHOOL-,44,43,97,childcare,Y
198008904,Los Angeles,PRIVATE,Downey,SUNLITE PRESCHOOL,17,15,88,childcare,Y
198013151,Los Angeles,PRIVATE,Los Angeles,SUNNYSIDE PRESCHOOL,90,81,90,childcare,Y
197417274,Los Angeles,PRIVATE,Los Angeles,SUNNYSIDE PRESCHOOL SHERMAN OAKS,82,81,98,childcare,Y
197413732,Los Angeles,PUBLIC,Palos Verdes Estates,SUNRISE PRE-SCHOOL,164,155,94,childcare,Y
